Unix,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USDT,tradecount
1.58E+12,2020-01-02 15:00:00+00:00,ETHUSDT,129.37,129.8,129.36,129.59,5352.62034,693452.1787,3142
1.58E+12,2020-01-02 16:00:00+00:00,ETHUSDT,129.58,129.78,126.94,127.6,32996.89479,4224187.257,8857
1.58E+12,2020-01-02 17:00:00+00:00,ETHUSDT,127.6,127.68,126.38,127.4,40429.91193,5134662.63,12010
1.58E+12,2020-01-02 18:00:00+00:00,ETHUSDT,127.42,127.75,127.13,127.49,7360.65888,937497.3327,3756
1.58E+12,2020-01-02 19:00:00+00:00,ETHUSDT,127.49,127.67,127.08,127.62,4747.08642,604723.9862,3406
1.58E+12,2020-01-02 20:00:00+00:00,ETHUSDT,127.63,127.64,126.79,127.16,5796.42079,737871.3537,3607
1.58E+12,2020-01-02 21:00:00+00:00,ETHUSDT,127.16,127.87,127.15,127.72,2225.95265,283916.3349,2176
1.58E+12,2020-01-02 22:00:00+00:00,ETHUSDT,127.72,127.76,127.24,127.39,2654.51024,338111.699,2169
1.58E+12,2020-01-02 23:00:00+00:00,ETHUSDT,127.39,127.48,126.91,127.19,2980.68108,378964.582,2913
1.58E+12,2020-01-03 00:00:00+00:00,ETHUSDT,127.19,127.6,126.82,127.07,7303.34389,928919.6568,3476
1.58E+12,2020-01-03 01:00:00+00:00,ETHUSDT,127.07,127.17,125.88,126.04,12202.68649,1542472.725,5327
1.58E+12,2020-01-03 02:00:00+00:00,ETHUSDT,126.04,127.08,125.9,126.92,14356.43191,1817734.945,6704
1.58E+12,2020-01-03 03:00:00+00:00,ETHUSDT,126.94,127.11,126.65,126.89,6279.7682,796501.85,3364
1.58E+12,2020-01-03 04:00:00+00:00,ETHUSDT,126.89,130.15,126.83,129.3,47219.15382,6080757.237,14169
1.58E+12,2020-01-03 05:00:00+00:00,ETHUSDT,129.23,129.97,128.76,129.21,13556.58641,1750992.9,6194
1.58E+12,2020-01-03 06:00:00+00:00,ETHUSDT,129.24,129.35,128.76,129.17,9731.33188,1256214.238,4919
1.58E+12,2020-01-03 07:00:00+00:00,ETHUSDT,129.18,129.53,128.72,128.86,16992.05519,2193472.24,6423
1.58E+12,2020-01-03 08:00:00+00:00,ETHUSDT,128.86,133.26,128.8,132.15,74641.9522,9766738.087,22231
1.58E+12,2020-01-03 09:00:00+00:00,ETHUSDT,132.2,132.87,131.71,132.35,26464.25904,3500491.156,9679
1.58E+12,2020-01-03 10:00:00+00:00,ETHUSDT,132.36,132.72,131.58,132.04,10333.20316,1365411.23,5972
1.58E+12,2020-01-03 11:00:00+00:00,ETHUSDT,132.03,132.63,131.92,132.46,6848.31903,905884.9249,4504
1.58E+12,2020-01-03 12:00:00+00:00,ETHUSDT,132.49,132.83,131.85,132.23,13842.74842,1830669.075,5109
1.58E+12,2020-01-03 13:00:00+00:00,ETHUSDT,132.23,133.95,132.23,133.54,14278.62513,1899454.496,6584
1.58E+12,2020-01-03 14:00:00+00:00,ETHUSDT,133.51,133.85,130.93,131.68,22358.209,2951702.666,7845
1.58E+12,2020-01-03 15:00:00+00:00,ETHUSDT,131.68,132.57,131.59,132.53,7514.12682,991301.749,4493
1.58E+12,2020-01-03 16:00:00+00:00,ETHUSDT,132.52,133.75,131.94,133.51,23716.09017,3155465.413,8986
1.58E+12,2020-01-03 17:00:00+00:00,ETHUSDT,133.44,134.9,132.66,133.97,23183.54673,3100076.925,8258
1.58E+12,2020-01-03 18:00:00+00:00,ETHUSDT,134,134.22,133.24,133.5,9525.09437,1273869.249,4550
1.58E+12,2020-01-03 19:00:00+00:00,ETHUSDT,133.5,133.59,132.21,133.49,13761.61369,1830062.093,4709
1.58E+12,2020-01-03 20:00:00+00:00,ETHUSDT,133.48,134.05,133.01,133.45,8673.15909,1158122.632,4379
1.58E+12,2020-01-03 21:00:00+00:00,ETHUSDT,133.48,133.93,132.29,132.5,8141.62621,1083417.172,3883
1.58E+12,2020-01-03 22:00:00+00:00,ETHUSDT,132.45,133.37,132.16,133.04,6493.87391,861796.3804,3930
1.58E+12,2020-01-03 23:00:00+00:00,ETHUSDT,133.04,135.14,132.9,134.35,15637.38419,2097759.177,6622
1.58E+12,2020-01-04 00:00:00+00:00,ETHUSDT,134.37,134.81,133.44,133.7,11609.95948,1556522.788,4680
1.58E+12,2020-01-04 01:00:00+00:00,ETHUSDT,133.71,133.71,132.79,133.01,7514.41101,1000204.178,3395
1.58E+12,2020-01-04 02:00:00+00:00,ETHUSDT,133.01,133.48,132.8,133.47,5970.26181,794556.4473,3515
1.58E+12,2020-01-04 03:00:00+00:00,ETHUSDT,133.47,133.54,133.18,133.34,4705.93094,627588.6929,2842
1.58E+12,2020-01-04 04:00:00+00:00,ETHUSDT,133.34,133.91,133,133.67,8118.69367,1083078.447,4184
1.58E+12,2020-01-04 05:00:00+00:00,ETHUSDT,133.68,134.11,133.4,133.66,5335.12784,713589.8357,2894
1.58E+12,2020-01-04 06:00:00+00:00,ETHUSDT,133.67,134.25,133.62,133.95,4892.57246,655599.9782,2905
1.58E+12,2020-01-04 07:00:00+00:00,ETHUSDT,133.92,134.31,133.41,133.91,6023.01492,806630.5235,3415
1.58E+12,2020-01-04 08:00:00+00:00,ETHUSDT,133.9,134.14,133.52,133.6,3244.59618,434154.3141,2531
1.58E+12,2020-01-04 09:00:00+00:00,ETHUSDT,133.61,134.15,133.41,134.13,6704.48768,896659.6663,3087
1.58E+12,2020-01-04 10:00:00+00:00,ETHUSDT,134.11,134.18,133.24,133.4,7592.59385,1016387.688,3685
1.58E+12,2020-01-04 11:00:00+00:00,ETHUSDT,133.4,133.82,133.07,133.77,6376.83156,851186.0483,3912
1.58E+12,2020-01-04 12:00:00+00:00,ETHUSDT,133.76,133.79,132.5,132.79,7795.94074,1038351.028,4484
1.58E+12,2020-01-04 13:00:00+00:00,ETHUSDT,132.81,133.25,132.59,132.9,8563.05035,1138263.26,5883
1.58E+12,2020-01-04 14:00:00+00:00,ETHUSDT,132.9,133.33,132.83,133.06,6020.55767,801358.9147,4126
1.58E+12,2020-01-04 15:00:00+00:00,ETHUSDT,133.06,133.66,132.94,133.26,6858.1761,914169.8559,3396
1.58E+12,2020-01-04 16:00:00+00:00,ETHUSDT,133.26,133.48,132.96,133.09,5885.12486,783799.489,3674
1.58E+12,2020-01-04 17:00:00+00:00,ETHUSDT,133.12,134.86,133.04,134.6,13659.98877,1832505.963,5867
1.58E+12,2020-01-04 18:00:00+00:00,ETHUSDT,134.6,135.85,132.8,133.51,29686.80575,3986508.592,10035
1.58E+12,2020-01-04 19:00:00+00:00,ETHUSDT,133.5,134.27,133.07,133.72,10640.63681,1420977.791,4816
1.58E+12,2020-01-04 20:00:00+00:00,ETHUSDT,133.71,134.2,133.44,134.08,5274.03807,705859.8264,3518
1.58E+12,2020-01-04 21:00:00+00:00,ETHUSDT,134.09,134.54,133.68,134.12,6182.56587,829525.9216,3545
1.58E+12,2020-01-04 22:00:00+00:00,ETHUSDT,134.11,134.37,133.8,134.1,2829.43607,379320.8269,2540
1.58E+12,2020-01-04 23:00:00+00:00,ETHUSDT,134.14,134.4,133.77,134.2,2791.36856,374335.4937,2559
1.58E+12,2020-01-05 00:00:00+00:00,ETHUSDT,134.2,135.24,134.19,134.76,11892.25333,1602186.161,5136
1.58E+12,2020-01-05 01:00:00+00:00,ETHUSDT,134.76,135.83,134.71,135.65,17758.63532,2405861.619,7178
1.58E+12,2020-01-05 02:00:00+00:00,ETHUSDT,135.64,136,135.15,135.46,8724.85945,1182918.716,4862
1.58E+12,2020-01-05 03:00:00+00:00,ETHUSDT,135.47,136.2,135.45,136.16,10456.05953,1420344.583,4465
1.58E+12,2020-01-05 04:00:00+00:00,ETHUSDT,136.17,137.24,135.62,135.91,21424.0596,2920502.875,6854
1.58E+12,2020-01-05 05:00:00+00:00,ETHUSDT,135.91,136.45,135.64,136.19,6916.99731,940331.6548,3530
1.58E+12,2020-01-05 06:00:00+00:00,ETHUSDT,136.17,136.59,135.86,136.11,5316.16735,723776.1619,2701
1.58E+12,2020-01-05 07:00:00+00:00,ETHUSDT,136.1,136.31,135.82,136.02,3628.84145,493817.0019,2222
1.58E+12,2020-01-05 08:00:00+00:00,ETHUSDT,136.04,136.24,135,135.38,7865.26322,1066044.548,4059
1.58E+12,2020-01-05 09:00:00+00:00,ETHUSDT,135.42,135.62,134.94,135.32,8754.17141,1184226.506,4143
1.58E+12,2020-01-05 10:00:00+00:00,ETHUSDT,135.32,135.49,134.7,134.88,8272.3728,1116808.912,3305
1.58E+12,2020-01-05 11:00:00+00:00,ETHUSDT,134.88,135.37,134.77,135.07,8530.27964,1152074.966,3177
1.58E+12,2020-01-05 12:00:00+00:00,ETHUSDT,135.06,135.97,135.06,135.91,6019.08852,815871.979,3894
1.58E+12,2020-01-05 13:00:00+00:00,ETHUSDT,135.95,135.95,135.24,135.6,4724.5751,640757.1213,3218
1.58E+12,2020-01-05 14:00:00+00:00,ETHUSDT,135.61,135.94,135.51,135.58,4658.82586,632484.2136,2787
1.58E+12,2020-01-05 15:00:00+00:00,ETHUSDT,135.57,137.96,135.51,137.26,26839.73945,3679001.42,10114
1.58E+12,2020-01-05 16:00:00+00:00,ETHUSDT,137.24,138.16,136.64,137.16,19498.64267,2681563.529,7788
1.58E+12,2020-01-05 17:00:00+00:00,ETHUSDT,137.12,138.19,136.77,137.8,9651.65614,1328974.869,5174
1.58E+12,2020-01-05 18:00:00+00:00,ETHUSDT,137.8,138.04,136.89,137.79,10517.28965,1445523.27,5351
1.58E+12,2020-01-05 19:00:00+00:00,ETHUSDT,137.8,138,137.36,137.97,5636.7562,776183.3138,3116
1.58E+12,2020-01-05 20:00:00+00:00,ETHUSDT,137.97,138.06,137.45,137.85,4709.67526,648879.1466,2705
1.58E+12,2020-01-05 21:00:00+00:00,ETHUSDT,137.85,137.86,135,135.37,22064.65358,3002638.6,8486
1.58E+12,2020-01-05 22:00:00+00:00,ETHUSDT,135.37,135.94,134.33,135.04,10623.54302,1433586.901,6305
1.58E+12,2020-01-05 23:00:00+00:00,ETHUSDT,135.03,135.48,134.21,135.37,9636.04757,1299329.536,4536
1.58E+12,2020-01-06 00:00:00+00:00,ETHUSDT,135.37,135.74,134.86,135.65,5948.6197,804696.2478,3486
1.58E+12,2020-01-06 01:00:00+00:00,ETHUSDT,135.69,137.58,135.39,137.22,13306.26406,1814255.494,6044
1.58E+12,2020-01-06 02:00:00+00:00,ETHUSDT,137.21,139.53,137.17,139.15,39940.77815,5537040.709,12395
1.58E+12,2020-01-06 03:00:00+00:00,ETHUSDT,139.13,139.67,138.27,139.49,22249.59753,3092269.807,7402
1.58E+12,2020-01-06 04:00:00+00:00,ETHUSDT,139.49,140,139.07,139.42,12831.63843,1789819.812,5057
1.58E+12,2020-01-06 05:00:00+00:00,ETHUSDT,139.4,139.6,138.54,139.16,6570.29396,913482.6407,3819
1.58E+12,2020-01-06 06:00:00+00:00,ETHUSDT,139.16,139.29,138.83,138.9,5477.49784,761668.9649,3082
1.58E+12,2020-01-06 07:00:00+00:00,ETHUSDT,138.93,139.16,138.78,138.87,7014.90545,974756.1631,2860
1.58E+12,2020-01-06 08:00:00+00:00,ETHUSDT,138.87,140.86,138.81,140.65,22173.50521,3103311.134,7259
1.58E+12,2020-01-06 09:00:00+00:00,ETHUSDT,140.54,140.86,139.75,140.83,15646.11827,2194345.954,6384
1.58E+12,2020-01-06 10:00:00+00:00,ETHUSDT,140.84,142.56,140.58,141.97,24296.74144,3438960.97,9196
1.58E+12,2020-01-06 11:00:00+00:00,ETHUSDT,141.98,143.06,140.84,141.54,24949.02496,3540526.498,9253
1.58E+12,2020-01-06 12:00:00+00:00,ETHUSDT,141.54,142.67,141.44,142.3,16279.87263,2311759.775,7264
1.58E+12,2020-01-06 13:00:00+00:00,ETHUSDT,142.3,143.22,139.08,140.24,44834.70568,6337095.997,12710
1.58E+12,2020-01-06 14:00:00+00:00,ETHUSDT,140.23,141.53,139.65,141.11,25738.22786,3623367.295,10670
1.58E+12,2020-01-06 15:00:00+00:00,ETHUSDT,141.11,141.44,140.1,140.2,15072.65783,2123723.932,4854
1.58E+12,2020-01-06 16:00:00+00:00,ETHUSDT,140.19,141.42,140,140.68,13978.12653,1967136.318,6399
1.58E+12,2020-01-06 17:00:00+00:00,ETHUSDT,140.67,141.85,140.54,141.81,10471.59008,1478807.665,5215
1.58E+12,2020-01-06 18:00:00+00:00,ETHUSDT,141.81,141.86,140.68,141.09,6346.02409,896423.0488,3917
1.58E+12,2020-01-06 19:00:00+00:00,ETHUSDT,141.06,141.6,140.86,141.35,4744.31111,669746.9175,3034
1.58E+12,2020-01-06 20:00:00+00:00,ETHUSDT,141.35,142.45,141.26,142.17,7905.69914,1121226.016,4707
1.58E+12,2020-01-06 21:00:00+00:00,ETHUSDT,142.17,142.56,141.51,141.67,9432.1885,1340773.844,5369
1.58E+12,2020-01-06 22:00:00+00:00,ETHUSDT,141.69,143.65,141.51,143.05,24253.04579,3462372.302,8587
1.58E+12,2020-01-06 23:00:00+00:00,ETHUSDT,143.05,144.41,142.52,144.15,28558.83951,4102976.985,10903
1.58E+12,2020-01-07 00:00:00+00:00,ETHUSDT,144.14,145.31,143.16,143.77,47783.52094,6902937.219,15537
1.58E+12,2020-01-07 01:00:00+00:00,ETHUSDT,143.76,144.16,143.36,143.83,14921.4287,2145294.931,6808
1.58E+12,2020-01-07 02:00:00+00:00,ETHUSDT,143.85,144.88,143.82,143.98,14591.56948,2106363.282,6000
1.58E+12,2020-01-07 03:00:00+00:00,ETHUSDT,143.97,144.41,143.48,143.5,7255.17955,1043847.376,4099
1.58E+12,2020-01-07 04:00:00+00:00,ETHUSDT,143.5,143.62,142.15,142.49,15652.73032,2234954.728,6991
1.58E+12,2020-01-07 05:00:00+00:00,ETHUSDT,142.48,143.12,142.18,142.97,9474.7473,1352083.678,4761
1.58E+12,2020-01-07 06:00:00+00:00,ETHUSDT,142.99,143.13,142.53,142.85,6027.03116,860938.5723,4393
1.58E+12,2020-01-07 07:00:00+00:00,ETHUSDT,142.83,143.1,142.38,142.87,11829.13837,1688055.029,6001
1.58E+12,2020-01-07 08:00:00+00:00,ETHUSDT,142.87,143.38,142.81,143.16,12507.15166,1789462.021,5864
1.58E+12,2020-01-07 09:00:00+00:00,ETHUSDT,143.17,143.47,142.5,142.55,10159.06999,1452916.922,4891
1.58E+12,2020-01-07 10:00:00+00:00,ETHUSDT,142.57,142.93,142.45,142.88,6861.21609,979029.2204,4427
1.58E+12,2020-01-07 11:00:00+00:00,ETHUSDT,142.9,143.78,142.6,142.62,16297.3909,2334727.747,7860
1.58E+12,2020-01-07 12:00:00+00:00,ETHUSDT,142.62,142.66,140.72,141.13,32223.76934,4567232.359,11592
1.58E+12,2020-01-07 13:00:00+00:00,ETHUSDT,141.12,141.27,140.11,140.93,18342.12088,2578620.876,8732
1.58E+12,2020-01-07 14:00:00+00:00,ETHUSDT,140.93,141.34,140.51,140.8,9773.35414,1377938.876,5221
1.58E+12,2020-01-07 15:00:00+00:00,ETHUSDT,140.77,140.82,139,139.48,25384.66659,3548254.794,11060
1.58E+12,2020-01-07 16:00:00+00:00,ETHUSDT,139.48,141.9,138.76,141.38,35147.7938,4941654.537,12308
1.58E+12,2020-01-07 17:00:00+00:00,ETHUSDT,141.35,142.93,141.08,142.72,21092.57919,2999878.936,9421
1.58E+12,2020-01-07 18:00:00+00:00,ETHUSDT,142.7,143.5,142.39,142.43,28405.61455,4059876.775,12187
1.58E+12,2020-01-07 19:00:00+00:00,ETHUSDT,142.44,144.3,142.39,143.19,35815.9373,5131273.916,11836
1.58E+12,2020-01-07 20:00:00+00:00,ETHUSDT,143.19,144.77,142.97,144.76,20430.28442,2937892.633,8603
1.58E+12,2020-01-07 21:00:00+00:00,ETHUSDT,144.73,145,141.99,142.46,20839.91095,2990499.275,8466
1.58E+12,2020-01-07 22:00:00+00:00,ETHUSDT,142.46,143.01,141.31,142.19,15259.41746,2166112.973,5860
1.58E+12,2020-01-07 23:00:00+00:00,ETHUSDT,142.19,143.9,142.19,142.8,11686.54973,1671819.73,5526
1.58E+12,2020-01-08 00:00:00+00:00,ETHUSDT,142.8,147.77,142.71,147.55,58326.91123,8432118.852,19320
1.58E+12,2020-01-08 01:00:00+00:00,ETHUSDT,147.47,147.77,145.31,145.61,48623.69194,7117999.116,18731
1.58E+12,2020-01-08 02:00:00+00:00,ETHUSDT,145.65,146.42,144.13,144.54,28638.99587,4165296.089,11923
1.58E+12,2020-01-08 03:00:00+00:00,ETHUSDT,144.53,145.12,143.68,144.48,23570.19788,3404740.079,9068
1.58E+12,2020-01-08 04:00:00+00:00,ETHUSDT,144.54,145.22,144.54,145.03,15804.67588,2292051.896,10193
1.58E+12,2020-01-08 05:00:00+00:00,ETHUSDT,145.01,145.25,144.55,144.8,10608.28447,1537040.505,5903
1.58E+12,2020-01-08 06:00:00+00:00,ETHUSDT,144.8,145.21,144.6,145.11,13022.09262,1887646.183,6585
1.58E+12,2020-01-08 07:00:00+00:00,ETHUSDT,145.12,145.18,142.68,143.56,24417.21834,3513073.605,10790
1.58E+12,2020-01-08 08:00:00+00:00,ETHUSDT,143.53,144.05,142.97,143.87,14045.60087,2015983.681,7241
1.58E+12,2020-01-08 09:00:00+00:00,ETHUSDT,143.87,144.03,143,143.31,10140.50381,1454048.618,6101
1.58E+12,2020-01-08 10:00:00+00:00,ETHUSDT,143.31,144.5,143.04,143.89,9271.76146,1333924.395,5583
1.58E+12,2020-01-08 11:00:00+00:00,ETHUSDT,143.9,144.43,143.43,143.5,7838.99329,1128686.19,4921
1.58E+12,2020-01-08 12:00:00+00:00,ETHUSDT,143.52,143.69,142.11,142.36,16368.85049,2339965.805,8210
1.58E+12,2020-01-08 13:00:00+00:00,ETHUSDT,142.4,143.48,140.51,143.06,40422.56992,5749100,13683
1.58E+12,2020-01-08 14:00:00+00:00,ETHUSDT,143.05,143.07,140.87,142.05,25671.61713,3642328.825,9375
1.58E+12,2020-01-08 15:00:00+00:00,ETHUSDT,142.06,142.35,140.39,141.42,25690.24678,3629229.618,10091
1.58E+12,2020-01-08 16:00:00+00:00,ETHUSDT,141.42,141.91,138,138.81,69385.91348,9685589.964,18823
1.58E+12,2020-01-08 17:00:00+00:00,ETHUSDT,138.85,139.41,137.71,138.78,32496.93266,4501219.507,10547
1.58E+12,2020-01-08 18:00:00+00:00,ETHUSDT,138.78,140,138.54,139.36,14386.36768,2003104.458,6992
1.58E+12,2020-01-08 19:00:00+00:00,ETHUSDT,139.39,139.71,137.84,137.84,19112.05962,2648835.125,7911
1.58E+12,2020-01-08 20:00:00+00:00,ETHUSDT,137.89,139.56,137.03,139.14,31660.10154,4373897.558,12345
1.58E+12,2020-01-08 21:00:00+00:00,ETHUSDT,139.14,139.74,138.56,139.18,11158.10655,1553662.949,5565
1.58E+12,2020-01-08 22:00:00+00:00,ETHUSDT,139.19,140.59,138.6,140.48,8530.37446,1187938.49,4434
1.58E+12,2020-01-08 23:00:00+00:00,ETHUSDT,140.45,141.5,140.02,140.72,11273.50967,1587518.224,5577
1.58E+12,2020-01-09 00:00:00+00:00,ETHUSDT,140.76,140.79,139.5,139.89,16280.92833,2278385.278,6851
1.58E+12,2020-01-09 01:00:00+00:00,ETHUSDT,139.91,141.5,139.68,140.97,12232.6795,1721386.842,5709
1.58E+12,2020-01-09 02:00:00+00:00,ETHUSDT,140.96,141.1,140.28,140.4,7718.66884,1085783.108,3582
1.58E+12,2020-01-09 03:00:00+00:00,ETHUSDT,140.4,140.41,139.43,139.94,11812.87134,1652590.713,5159
1.58E+12,2020-01-09 04:00:00+00:00,ETHUSDT,139.96,140.39,139.57,139.98,8503.78508,1190398.054,4390
1.58E+12,2020-01-09 05:00:00+00:00,ETHUSDT,139.95,139.97,138.69,139.16,12333.27252,1717395.922,6755
1.58E+12,2020-01-09 06:00:00+00:00,ETHUSDT,139.17,139.77,138.72,139.41,12148.23288,1693036.795,5960
1.58E+12,2020-01-09 07:00:00+00:00,ETHUSDT,139.4,140.23,139.23,139.93,13077.66682,1829844.068,6169
1.58E+12,2020-01-09 08:00:00+00:00,ETHUSDT,139.91,140.06,139.03,139.35,8794.50181,1228213.956,5125
1.58E+12,2020-01-09 09:00:00+00:00,ETHUSDT,139.34,139.35,137.99,138.28,22684.45365,3141095.157,8499
1.58E+12,2020-01-09 10:00:00+00:00,ETHUSDT,138.27,139.15,137.68,138.89,14200.3102,1969701.308,5921
1.58E+12,2020-01-09 11:00:00+00:00,ETHUSDT,138.87,138.88,137.75,138.24,10152.71299,1403748.251,5592
1.58E+12,2020-01-09 12:00:00+00:00,ETHUSDT,138.24,138.62,137.93,138.46,8019.8767,1109308.539,4650
1.58E+12,2020-01-09 13:00:00+00:00,ETHUSDT,138.46,138.93,138.2,138.24,11684.54092,1619390.615,5082
1.58E+12,2020-01-09 14:00:00+00:00,ETHUSDT,138.26,138.66,137.75,137.81,10756.65226,1487709.848,5231
1.58E+12,2020-01-09 15:00:00+00:00,ETHUSDT,137.81,138.66,137.79,138.2,7752.26675,1071738.395,4855
1.58E+12,2020-01-09 16:00:00+00:00,ETHUSDT,138.19,138.49,135.3,135.92,35923.30995,4902681.57,12362
1.58E+12,2020-01-09 17:00:00+00:00,ETHUSDT,135.91,136.42,135.6,136.04,19806.3287,2693828.149,7526
1.58E+12,2020-01-09 18:00:00+00:00,ETHUSDT,136.04,136.32,135.66,135.93,9925.73244,1349746.236,4333
1.58E+12,2020-01-09 19:00:00+00:00,ETHUSDT,135.92,138.06,135.86,137.54,20574.38421,2820062.442,7003
1.58E+12,2020-01-09 20:00:00+00:00,ETHUSDT,137.52,139.33,137.31,137.75,46642.30602,6457869.174,13828
1.58E+12,2020-01-09 21:00:00+00:00,ETHUSDT,137.73,137.89,136.63,136.99,17218.50048,2364051.008,6475
1.58E+12,2020-01-09 22:00:00+00:00,ETHUSDT,136.99,138.06,136.8,137.63,10167.28397,1396602.39,4832
1.58E+12,2020-01-09 23:00:00+00:00,ETHUSDT,137.63,138.47,136.06,137.74,17664.79933,2426884.766,6352
1.58E+12,2020-01-10 00:00:00+00:00,ETHUSDT,137.73,137.98,137.05,137.16,9709.52399,1335629.024,4400
1.58E+12,2020-01-10 01:00:00+00:00,ETHUSDT,137.17,137.42,136.72,136.9,5651.20419,774280.8896,3802
1.58E+12,2020-01-10 02:00:00+00:00,ETHUSDT,136.91,137.18,136.42,136.54,7727.91107,1057383.564,3955
1.58E+12,2020-01-10 03:00:00+00:00,ETHUSDT,136.55,136.98,136.32,136.98,8204.96574,1121592.718,4530
1.58E+12,2020-01-10 04:00:00+00:00,ETHUSDT,136.99,137.14,136.02,136.4,8244.33068,1125278.707,4232
1.58E+12,2020-01-10 05:00:00+00:00,ETHUSDT,136.37,136.47,135.32,135.78,11173.77625,1519627.437,4736
1.58E+12,2020-01-10 06:00:00+00:00,ETHUSDT,135.81,136.73,135.69,136.62,13302.71655,1812355.421,6186
1.58E+12,2020-01-10 07:00:00+00:00,ETHUSDT,136.6,136.68,136.17,136.63,6676.59405,910826.2277,3830
1.58E+12,2020-01-10 08:00:00+00:00,ETHUSDT,136.62,136.64,135.49,136.06,10714.91578,1456445.66,5004
1.58E+12,2020-01-10 09:00:00+00:00,ETHUSDT,136.06,136.4,135.79,136.02,11143.16559,1516812.598,4749
1.58E+12,2020-01-10 10:00:00+00:00,ETHUSDT,136.04,136.82,135.34,136.82,16882.53094,2298007.189,6885
1.58E+12,2020-01-10 11:00:00+00:00,ETHUSDT,136.82,139.03,136.77,138.43,31743.20849,4380826.579,11442
1.58E+12,2020-01-10 12:00:00+00:00,ETHUSDT,138.42,139.88,138.05,139.86,18913.1174,2628476.728,7857
1.58E+12,2020-01-10 13:00:00+00:00,ETHUSDT,139.83,139.95,138.7,138.78,16366.80382,2283233.499,7411
1.58E+12,2020-01-10 14:00:00+00:00,ETHUSDT,138.76,140.29,138.65,140.22,22059.08327,3078142.285,8476
1.58E+12,2020-01-10 15:00:00+00:00,ETHUSDT,140.24,143,139.84,142.51,42427.16682,6006137.56,14139
1.58E+12,2020-01-10 16:00:00+00:00,ETHUSDT,142.53,143.62,140.75,141.1,43218.1093,6136261.981,14630
1.58E+12,2020-01-10 17:00:00+00:00,ETHUSDT,141.1,142.04,140.62,141.99,17667.36001,2493555.702,7051
1.58E+12,2020-01-10 18:00:00+00:00,ETHUSDT,141.98,145.17,141.98,142.64,44568.43173,6406095.826,14296
1.58E+12,2020-01-10 19:00:00+00:00,ETHUSDT,142.64,144.7,142.4,143.42,22752.04714,3264147.074,9435
1.58E+12,2020-01-10 20:00:00+00:00,ETHUSDT,143.42,144.04,143.06,143.21,10825.80028,1554291.248,5356
1.58E+12,2020-01-10 21:00:00+00:00,ETHUSDT,143.19,143.9,142.64,142.88,10474.4309,1499973.385,5249
1.58E+12,2020-01-10 22:00:00+00:00,ETHUSDT,142.89,143.1,141.6,142.88,6732.22459,958669.4764,4428
1.58E+12,2020-01-10 23:00:00+00:00,ETHUSDT,142.92,145,142.63,144.84,12224.17649,1759474.783,5234
1.58E+12,2020-01-11 00:00:00+00:00,ETHUSDT,144.83,144.9,143.24,143.55,14813.47494,2131421.425,6332
1.58E+12,2020-01-11 01:00:00+00:00,ETHUSDT,143.56,145.33,143.51,144.14,23913.63931,3461386.307,8420
1.58E+12,2020-01-11 02:00:00+00:00,ETHUSDT,144.15,144.5,143.32,143.85,12184.59213,1752824.13,5589
1.58E+12,2020-01-11 03:00:00+00:00,ETHUSDT,143.84,143.87,142.8,143.47,9694.13301,1388720.945,5358
1.58E+12,2020-01-11 04:00:00+00:00,ETHUSDT,143.47,144.05,142.82,143.2,6921.80782,992109.5422,4316
1.58E+12,2020-01-11 05:00:00+00:00,ETHUSDT,143.2,143.2,142.2,142.89,8562.37493,1221010.568,4742
1.58E+12,2020-01-11 06:00:00+00:00,ETHUSDT,142.9,143.6,142.09,142.89,10331.48125,1475204.127,4747
1.58E+12,2020-01-11 07:00:00+00:00,ETHUSDT,142.88,143.8,142.76,142.93,14563.75914,2088146.279,5404
1.58E+12,2020-01-11 08:00:00+00:00,ETHUSDT,142.93,143.39,142.53,142.75,9212.42225,1317349.704,5378
1.58E+12,2020-01-11 09:00:00+00:00,ETHUSDT,142.75,144,142.69,143.79,13258.51535,1904114.327,5875
1.58E+12,2020-01-11 10:00:00+00:00,ETHUSDT,143.77,143.79,142.75,142.89,13706.11088,1963911.5,6014
1.58E+12,2020-01-11 11:00:00+00:00,ETHUSDT,142.9,143.33,142.36,142.63,11748.76348,1677648.59,5093
1.58E+12,2020-01-11 12:00:00+00:00,ETHUSDT,142.63,142.94,142.1,142.71,5180.67862,738480.4164,3685
1.58E+12,2020-01-11 13:00:00+00:00,ETHUSDT,142.71,143.69,142.5,143.55,8592.37093,1229914.066,4987
1.58E+12,2020-01-11 14:00:00+00:00,ETHUSDT,143.55,143.72,142.53,142.54,11918.92787,1706115.899,5242
1.58E+12,2020-01-11 15:00:00+00:00,ETHUSDT,142.58,143.62,142.36,143.41,10307.37428,1474001.886,5090
1.58E+12,2020-01-11 16:00:00+00:00,ETHUSDT,143.41,146.8,142.6,146.34,42796.01436,6198491.482,14696
1.58E+12,2020-01-11 17:00:00+00:00,ETHUSDT,146.4,148.05,145.78,146.53,32709.00396,4807237.465,12516
1.58E+12,2020-01-11 18:00:00+00:00,ETHUSDT,146.53,147.11,145.8,146.64,12923.1563,1892753.879,6506
1.58E+12,2020-01-11 19:00:00+00:00,ETHUSDT,146.66,147.11,145.84,146.29,8259.9564,1210664.726,4966
1.58E+12,2020-01-11 20:00:00+00:00,ETHUSDT,146.27,147.09,145.19,145.89,11781.52643,1721869.257,5894
